Transaction Amount,Payment Method,Product Category,Quantity,Customer Age,Device Used,Is Fraudulent,Account Age Days,Transaction Hour,Transaction Day,Transaction DOW,Transaction Month,Is Address Match
2932.62,Credit Card,Beauty,1,38,Mobile,0,1824,13,21,Wednesday,1,1
2553.28,COD,Groceries,4,34,Desktop,0,1793,3,23,Thursday,7,0
184.94,PayPal,Groceries,3,38,Tablet,0,1839,14,30,Tuesday,11,1
2487.97,COD,Beauty,2,37,Tablet,0,135,3,10,Wednesday,3,1
1321.43,Debit Card,Groceries,1,27,Desktop,1,556,6,12,Friday,11,1
1716.73,COD,Home,1,68,Mobile,0,787,22,6,Thursday,1,1
3247.26,PayPal,Electronics,2,18,Tablet,0,1900,15,21,Wednesday,5,0
2491.0,Credit Card,Clothing,3,48,Desktop,0,1332,21,22,Friday,3,1
470.62,Debit Card,Home,1,41,Mobile,0,1967,11,24,Sunday,1,0
369.84,COD,Sports,4,54,Desktop,0,1734,17,5,Saturday,4,1
932.36,COD,Beauty,2,61,Tablet,0,566,11,25,Monday,12,1
958.47,PayPal,Groceries,1,51,Tablet,0,386,15,19,Friday,11,1
3043.46,Credit Card,Sports,1,57,Tablet,0,1258,14,28,Thursday,3,0
893.18,PayPal,Clothing,4,32,Mobile,0,1568,0,1,Thursday,7,1
4409.19,COD,Sports,2,69,Tablet,0,448,14,11,Tuesday,2,0
1052.75,Credit Card,Groceries,2,22,Tablet,0,1345,3,29,Tuesday,11,1
460.2,Debit Card,Electronics,1,52,Mobile,0,793,14,26,Friday,3,0
4379.35,Credit Card,Electronics,4,25,Tablet,0,1564,2,20,Sunday,11,1
1480.16,Credit Card,Sports,4,30,Mobile,0,1251,19,29,Thursday,4,1
2129.99,COD,Home,1,60,Tablet,0,1395,14,20,Tuesday,2,0
4795.34,Credit Card,Electronics,3,53,Tablet,0,84,11,15,Tuesday,12,1
4722.12,Credit Card,Sports,2,50,Tablet,0,1687,22,9,Tuesday,2,1
3576.01,Credit Card,Electronics,1,61,Desktop,0,1296,22,21,Thursday,8,0
349.35,COD,Groceries,4,32,Mobile,0,409,6,16,Friday,8,1
2968.73,Debit Card,Beauty,1,51,Tablet,0,977,22,10,Saturday,5,1
4945.44,COD,Electronics,4,28,Desktop,0,565,10,5,Friday,9,1
4734.85,Debit Card,Sports,1,43,Desktop,0,256,8,8,Sunday,10,1
534.48,PayPal,Beauty,2,39,Tablet,0,956,22,16,Sunday,8,1
1982.86,COD,Sports,1,50,Mobile,0,1372,21,9,Tuesday,10,1
1581.11,PayPal,Sports,1,21,Desktop,0,1572,20,18,Sunday,4,1
652.99,PayPal,Beauty,2,19,Tablet,0,1885,10,2,Monday,3,0
3475.52,Credit Card,Clothing,4,19,Desktop,0,1260,14,11,Saturday,6,0
1372.87,Credit Card,Clothing,2,31,Tablet,0,14,23,18,Thursday,3,1
1727.6,PayPal,Clothing,3,47,Tablet,0,802,0,22,Monday,2,1
456.34,Debit Card,Electronics,4,26,Desktop,0,881,22,26,Wednesday,2,1
2492.35,Credit Card,Home,2,69,Mobile,0,1963,22,5,Sunday,1,1
795.05,Credit Card,Electronics,4,39,Tablet,0,261,10,9,Saturday,5,1
2163.29,Debit Card,Groceries,2,33,Tablet,0,1769,0,20,Thursday,4,1
720.99,Credit Card,Home,1,64,Mobile,0,421,8,1,Saturday,1,1
4769.48,PayPal,Home,2,27,Tablet,0,1340,2,17,Tuesday,9,1
729.19,Debit Card,Groceries,1,27,Mobile,1,988,16,9,Tuesday,6,0
2611.83,Debit Card,Clothing,4,37,Mobile,0,1944,8,16,Friday,4,1
988.91,Credit Card,Electronics,1,21,Mobile,0,589,8,24,Thursday,3,1
386.43,PayPal,Sports,4,53,Desktop,0,956,13,6,Tuesday,6,1
1015.53,Credit Card,Groceries,1,58,Mobile,0,1301,15,14,Monday,10,0
278.6,PayPal,Home,1,36,Tablet,0,381,3,23,Thursday,1,1
701.29,COD,Home,3,63,Desktop,0,535,10,24,Saturday,4,1
2469.95,COD,Groceries,1,18,Desktop,0,1502,2,10,Wednesday,5,1
3260.82,PayPal,Beauty,1,45,Mobile,0,1554,12,7,Thursday,8,0
441.26,COD,Groceries,4,55,Tablet,0,1351,7,13,Tuesday,10,1
2207.89,COD,Groceries,1,37,Tablet,0,375,9,20,Sunday,9,1
2908.33,PayPal,Beauty,3,67,Desktop,0,437,4,22,Saturday,8,1
1174.96,Debit Card,Clothing,1,40,Mobile,1,1815,19,22,Wednesday,10,1
1863.53,PayPal,Beauty,1,65,Tablet,0,1801,6,9,Thursday,8,0
363.82,COD,Home,3,52,Tablet,0,806,14,25,Friday,6,1
1104.55,PayPal,Electronics,2,30,Desktop,0,1108,15,24,Tuesday,9,1
2336.43,Debit Card,Beauty,1,61,Desktop,1,120,16,21,Friday,5,1
4952.26,Credit Card,Beauty,3,19,Tablet,0,1314,0,23,Tuesday,11,1
4981.34,Credit Card,Clothing,4,27,Mobile,0,208,19,28,Thursday,4,1
4898.21,Debit Card,Sports,3,58,Tablet,0,180,15,25,Thursday,8,1
2118.32,COD,Electronics,2,64,Desktop,0,1070,19,4,Wednesday,1,1
408.0,PayPal,Clothing,4,38,Mobile,0,1700,17,23,Friday,9,0
1621.25,Credit Card,Sports,2,52,Tablet,0,1822,12,17,Wednesday,2,1
1192.38,COD,Sports,3,54,Tablet,0,864,17,13,Saturday,7,1
75.56,Debit Card,Beauty,2,56,Tablet,0,1035,6,14,Tuesday,3,1
480.69,Debit Card,Home,3,65,Tablet,0,1093,8,5,Monday,1,1
2268.69,COD,Clothing,3,22,Mobile,0,905,8,30,Friday,8,1
1701.61,Debit Card,Groceries,2,28,Desktop,0,1444,9,2,Friday,9,1
905.87,PayPal,Home,2,65,Desktop,0,1547,13,17,Friday,10,1
3581.92,COD,Electronics,2,46,Desktop,0,935,17,28,Wednesday,10,1
1788.79,PayPal,Home,2,45,Mobile,0,461,5,21,Friday,6,1
4260.08,PayPal,Electronics,1,38,Mobile,0,1679,7,29,Monday,12,0
1208.68,Debit Card,Electronics,2,36,Desktop,0,1356,18,28,Sunday,10,1
2694.28,COD,Clothing,1,30,Desktop,0,821,18,1,Sunday,1,1
924.78,Credit Card,Clothing,2,38,Mobile,0,444,5,5,Wednesday,5,1
2479.03,Debit Card,Electronics,2,21,Tablet,0,821,2,4,Wednesday,9,1
766.57,COD,Sports,1,33,Tablet,0,1692,8,11,Tuesday,8,0
812.09,Debit Card,Beauty,2,69,Desktop,0,668,2,12,Sunday,11,1
3063.06,Credit Card,Home,3,26,Desktop,0,1763,15,10,Monday,7,1
1322.61,Debit Card,Groceries,4,56,Mobile,0,500,17,5,Saturday,5,1
865.97,Debit Card,Clothing,3,19,Mobile,0,397,16,4,Monday,2,1
4649.19,PayPal,Sports,3,56,Mobile,0,139,8,16,Sunday,12,1
219.8,Credit Card,Beauty,3,31,Tablet,0,295,9,17,Tuesday,6,1
2827.91,Debit Card,Beauty,4,54,Mobile,0,528,11,10,Thursday,10,0
2743.58,COD,Groceries,4,43,Tablet,0,1449,18,10,Monday,12,0
1256.79,Credit Card,Electronics,1,58,Desktop,0,1063,22,15,Wednesday,9,1
2266.59,COD,Home,2,52,Mobile,0,1309,21,5,Sunday,2,0
443.25,Credit Card,Groceries,4,47,Mobile,0,204,8,5,Friday,7,1
3607.74,Debit Card,Clothing,4,56,Tablet,0,1247,3,1,Wednesday,5,1
1112.38,PayPal,Clothing,3,68,Tablet,0,1302,1,11,Sunday,8,1
970.96,COD,Electronics,2,48,Desktop,0,1023,21,1,Sunday,4,1
1577.82,Debit Card,Sports,1,27,Desktop,0,1280,22,11,Wednesday,2,1
4512.34,Credit Card,Electronics,2,24,Desktop,1,266,12,12,Wednesday,9,1
3983.35,COD,Beauty,3,46,Tablet,0,995,1,8,Saturday,11,1
4734.73,COD,Sports,3,40,Mobile,0,1441,10,19,Thursday,1,1
3261.55,PayPal,Electronics,3,49,Mobile,0,285,17,5,Tuesday,3,1
3316.29,Credit Card,Home,1,52,Mobile,0,333,19,7,Friday,6,0
2402.75,PayPal,Electronics,4,27,Mobile,1,1499,18,29,Wednesday,9,1
4526.41,Debit Card,Beauty,1,56,Mobile,0,1090,18,28,Wednesday,4,1
2556.83,Debit Card,Home,2,69,Desktop,0,454,2,4,Friday,7,1
1778.53,Credit Card,Electronics,3,34,Tablet,0,699,16,7,Wednesday,4,0
3203.67,Debit Card,Beauty,2,66,Tablet,0,1762,23,18,Thursday,5,0
2732.97,COD,Beauty,1,66,Mobile,0,669,9,9,Friday,5,0
624.48,Credit Card,Sports,3,39,Desktop,0,724,12,5,Sunday,5,1
1966.66,COD,Groceries,1,59,Desktop,0,1666,6,10,Sunday,4,1
1570.06,PayPal,Sports,4,66,Desktop,0,415,19,30,Sunday,2,0
4234.93,PayPal,Home,4,62,Tablet,0,917,8,5,Saturday,7,1
1897.32,COD,Home,2,38,Tablet,0,630,23,19,Thursday,10,0
4108.67,Credit Card,Groceries,2,52,Tablet,0,991,13,30,Thursday,4,1
2214.74,COD,Clothing,4,48,Desktop,0,534,8,25,Monday,4,1
3768.74,Debit Card,Home,1,39,Tablet,0,1793,13,22,Saturday,12,1
680.73,Debit Card,Beauty,2,51,Tablet,0,281,0,10,Sunday,4,1
4623.63,Debit Card,Electronics,1,66,Tablet,0,1121,22,10,Friday,6,1
2405.4,PayPal,Groceries,1,19,Mobile,0,1271,10,19,Sunday,5,0
1302.69,Debit Card,Electronics,4,64,Tablet,0,1604,10,30,Thursday,2,1
1211.24,COD,Groceries,1,37,Tablet,0,204,9,11,Monday,5,1
1329.06,Credit Card,Beauty,4,61,Tablet,0,1727,15,20,Sunday,4,1
1836.79,PayPal,Beauty,4,23,Desktop,0,506,18,30,Wednesday,4,1
3589.01,PayPal,Electronics,3,64,Desktop,0,1393,15,24,Thursday,10,1
4748.27,PayPal,Beauty,3,41,Mobile,0,114,3,29,Friday,11,1
3346.84,PayPal,Electronics,1,65,Mobile,0,296,17,11,Thursday,2,0
2738.1,PayPal,Electronics,1,40,Tablet,0,1066,15,21,Thursday,3,1
2245.75,COD,Sports,2,56,Mobile,0,247,23,7,Friday,5,1
4141.83,Credit Card,Electronics,4,48,Desktop,0,898,6,2,Wednesday,7,1
4249.04,Debit Card,Clothing,2,28,Desktop,0,874,19,14,Thursday,12,1
1468.72,PayPal,Electronics,1,30,Tablet,0,953,21,24,Tuesday,10,1
4767.33,Debit Card,Home,4,46,Mobile,0,135,0,13,Wednesday,1,1
1978.6,COD,Home,3,43,Mobile,0,1468,21,9,Saturday,9,1
4001.39,PayPal,Sports,3,50,Mobile,0,608,19,30,Thursday,12,1
4834.27,PayPal,Sports,2,59,Mobile,0,1435,19,13,Wednesday,3,1
3519.77,Credit Card,Beauty,4,58,Mobile,0,424,23,5,Sunday,5,1
811.95,Debit Card,Groceries,3,21,Desktop,0,425,4,6,Tuesday,4,1
2932.75,PayPal,Electronics,2,43,Desktop,0,86,0,5,Thursday,3,1
598.29,Debit Card,Sports,1,25,Desktop,0,1711,14,30,Monday,5,1
3946.76,COD,Home,4,44,Desktop,0,804,14,19,Sunday,10,1
1410.17,Credit Card,Clothing,1,45,Tablet,0,277,20,1,Saturday,1,1
3477.6,Credit Card,Home,2,69,Mobile,0,505,14,17,Saturday,6,1
4550.9,Debit Card,Groceries,4,38,Tablet,0,283,2,13,Tuesday,11,1
909.14,Debit Card,Groceries,2,41,Desktop,0,212,12,17,Thursday,2,1
1967.32,COD,Groceries,4,44,Desktop,0,155,9,26,Thursday,10,1
3237.36,COD,Beauty,2,24,Mobile,0,1463,21,13,Wednesday,9,0
2101.19,Debit Card,Electronics,3,21,Tablet,0,1170,16,10,Monday,3,1
878.22,PayPal,Sports,3,54,Desktop,0,1826,19,11,Friday,10,1
150.21,Debit Card,Electronics,2,33,Desktop,0,1950,17,22,Monday,3,1
2035.96,PayPal,Electronics,4,36,Mobile,0,1245,4,3,Sunday,6,1
3247.8,PayPal,Beauty,2,69,Desktop,0,1081,20,19,Tuesday,11,0
2872.05,PayPal,Electronics,2,30,Tablet,0,1859,2,24,Wednesday,9,1
785.42,COD,Beauty,3,65,Tablet,0,1886,6,30,Wednesday,6,1
2256.21,PayPal,Beauty,4,50,Tablet,0,341,3,14,Tuesday,2,1
1850.51,Debit Card,Groceries,4,31,Mobile,0,1200,2,14,Sunday,2,1
1374.64,Credit Card,Groceries,2,67,Mobile,0,1538,21,27,Monday,1,0
3647.71,PayPal,Sports,1,50,Tablet,0,1745,3,25,Saturday,1,1
1551.71,COD,Beauty,2,34,Tablet,0,823,2,15,Thursday,3,1
2703.01,PayPal,Home,2,41,Mobile,0,1278,2,12,Friday,7,0
4616.5,COD,Electronics,2,37,Tablet,0,984,15,28,Thursday,12,1
2698.68,Debit Card,Home,2,61,Tablet,0,1261,5,13,Monday,11,1
3087.03,Credit Card,Electronics,1,42,Tablet,0,1331,16,28,Thursday,3,0
370.86,PayPal,Clothing,3,19,Mobile,0,1171,6,14,Monday,11,1
894.78,Credit Card,Beauty,4,53,Tablet,0,1569,5,17,Thursday,12,1
509.25,Credit Card,Groceries,2,57,Desktop,0,155,3,16,Friday,8,1
3825.24,PayPal,Sports,1,38,Desktop,0,129,5,24,Friday,4,1
4180.43,Debit Card,Sports,2,65,Mobile,0,1669,5,24,Friday,5,1
936.34,PayPal,Electronics,2,40,Mobile,0,782,20,4,Wednesday,6,0
1100.26,PayPal,Sports,3,31,Tablet,0,776,12,26,Sunday,3,1
1619.42,Debit Card,Sports,2,54,Mobile,0,1532,10,4,Thursday,9,1
2957.43,PayPal,Electronics,2,24,Desktop,0,1098,21,25,Friday,8,0
3110.87,PayPal,Groceries,3,69,Mobile,0,1074,11,22,Wednesday,3,1
3435.34,PayPal,Sports,1,53,Tablet,1,1868,21,18,Wednesday,1,1
4526.44,PayPal,Electronics,4,34,Desktop,0,689,9,2,Thursday,3,0
1478.73,Debit Card,Electronics,2,22,Mobile,0,534,23,26,Saturday,5,1
3295.5,PayPal,Home,4,48,Tablet,1,90,4,22,Thursday,4,1
2800.82,PayPal,Sports,1,48,Tablet,0,1886,12,18,Monday,7,1
1532.66,Credit Card,Clothing,2,59,Mobile,0,24,10,7,Friday,6,0
4537.54,Credit Card,Beauty,2,32,Desktop,0,838,21,24,Wednesday,5,1
481.94,Credit Card,Beauty,2,29,Desktop,0,855,6,8,Friday,5,1
3561.45,Credit Card,Electronics,1,39,Tablet,0,1853,8,14,Saturday,9,0
3640.73,Debit Card,Clothing,1,60,Tablet,0,972,7,11,Wednesday,2,1
4577.06,COD,Home,4,65,Tablet,0,24,14,13,Sunday,5,1
2595.31,COD,Groceries,4,36,Mobile,0,466,4,28,Saturday,4,1
1611.5,COD,Clothing,2,20,Desktop,0,1026,11,24,Friday,10,0
4139.56,PayPal,Clothing,1,23,Mobile,0,1601,15,22,Sunday,10,1
3855.2,Credit Card,Home,2,46,Mobile,0,119,5,21,Sunday,11,1
2504.08,Debit Card,Beauty,4,19,Mobile,0,1449,6,23,Saturday,7,1
3840.45,COD,Groceries,4,55,Mobile,0,355,3,23,Sunday,12,1
1343.04,COD,Sports,4,19,Mobile,0,384,3,24,Saturday,12,0
2949.58,COD,Beauty,4,40,Desktop,0,291,22,2,Saturday,11,1
4326.59,Debit Card,Groceries,3,59,Desktop,0,384,19,25,Saturday,4,0
1593.33,Debit Card,Beauty,3,42,Tablet,0,1234,4,10,Thursday,5,1
2420.33,PayPal,Groceries,4,53,Desktop,0,1731,13,6,Wednesday,4,1
4755.47,Credit Card,Beauty,3,35,Mobile,0,145,2,6,Saturday,8,1
3992.07,Credit Card,Sports,2,59,Desktop,0,1839,20,29,Sunday,6,1
4435.76,Credit Card,Beauty,3,40,Mobile,0,450,18,25,Friday,8,1
1929.31,PayPal,Electronics,2,57,Mobile,0,1969,18,12,Tuesday,1,1
4982.54,Credit Card,Electronics,3,67,Tablet,0,1619,7,28,Saturday,2,1
767.07,PayPal,Beauty,2,37,Tablet,0,1375,8,17,Wednesday,4,1
2596.26,Debit Card,Sports,2,30,Desktop,0,987,20,26,Saturday,12,1
2398.97,COD,Home,1,66,Mobile,0,1858,13,25,Tuesday,5,1
3993.17,Credit Card,Clothing,4,53,Desktop,0,954,13,8,Sunday,4,1
4543.55,Debit Card,Sports,3,63,Desktop,0,305,23,26,Thursday,8,1
3657.04,Credit Card,Groceries,1,37,Tablet,0,667,19,30,Wednesday,12,1
3135.95,Debit Card,Clothing,2,36,Mobile,0,319,8,16,Saturday,2,0
2140.01,PayPal,Groceries,2,24,Mobile,0,532,1,10,Friday,5,0
2554.08,Credit Card,Clothing,4,58,Tablet,0,92,5,17,Tuesday,11,0
2548.96,PayPal,Clothing,4,61,Tablet,0,944,18,26,Monday,12,1
106.74,COD,Clothing,4,60,Desktop,0,1081,3,13,Sunday,11,1
2517.71,Credit Card,Beauty,2,33,Mobile,0,1024,7,2,Sunday,5,1
4280.57,Credit Card,Electronics,1,43,Mobile,0,450,22,2,Friday,7,1
3547.82,COD,Groceries,3,43,Tablet,1,538,10,23,Monday,11,1
3979.56,PayPal,Clothing,1,24,Desktop,0,1141,5,20,Sunday,6,1
1955.47,COD,Home,3,18,Desktop,0,658,13,7,Thursday,11,1
2647.22,PayPal,Sports,2,35,Desktop,0,25,22,21,Friday,9,1
172.25,PayPal,Beauty,2,44,Mobile,0,1442,5,10,Friday,3,1
1918.07,Credit Card,Clothing,1,69,Tablet,1,1062,14,15,Friday,3,1
2374.71,PayPal,Home,4,63,Mobile,0,390,19,7,Tuesday,7,1
1279.77,Debit Card,Electronics,3,55,Tablet,0,1778,14,2,Sunday,7,1
161.05,COD,Groceries,2,68,Mobile,0,519,21,28,Thursday,11,1
3453.59,Credit Card,Clothing,3,58,Mobile,0,1454,9,17,Sunday,4,1
2178.26,Credit Card,Home,4,45,Mobile,0,101,19,29,Monday,9,1
2081.31,PayPal,Groceries,3,65,Desktop,0,740,9,4,Friday,12,1
1253.68,COD,Beauty,4,65,Mobile,0,506,1,12,Tuesday,9,1
2691.46,COD,Home,2,28,Mobile,0,145,7,14,Monday,6,0
2192.94,PayPal,Sports,2,32,Tablet,0,869,3,2,Sunday,12,1
2372.55,Debit Card,Electronics,4,68,Tablet,0,497,17,24,Monday,7,1
2906.45,Debit Card,Sports,3,18,Desktop,0,508,9,30,Monday,6,1
36.59,COD,Beauty,3,44,Mobile,0,1011,17,7,Monday,10,1
4538.94,Credit Card,Beauty,3,37,Mobile,0,1751,17,27,Wednesday,2,1
360.08,Credit Card,Beauty,4,56,Desktop,0,522,12,28,Tuesday,10,1
2257.37,PayPal,Electronics,3,67,Desktop,0,321,22,13,Monday,3,1
1040.83,Debit Card,Clothing,4,34,Tablet,0,1555,10,22,Thursday,3,1
2621.29,Debit Card,Electronics,1,29,Desktop,0,838,16,14,Tuesday,2,1
1404.75,COD,Beauty,3,35,Desktop,0,1870,15,8,Thursday,8,0
4300.73,Debit Card,Groceries,2,55,Desktop,1,1421,17,9,Monday,2,1
1984.82,COD,Groceries,1,36,Tablet,0,360,11,7,Friday,11,1
3195.58,Credit Card,Home,2,51,Tablet,0,1536,10,30,Wednesday,1,1
1248.15,Debit Card,Groceries,4,36,Mobile,0,21,19,3,Sunday,5,1
101.93,Credit Card,Home,4,56,Desktop,0,918,21,14,Saturday,6,1
2023.75,PayPal,Sports,2,21,Tablet,0,177,1,27,Wednesday,2,1
2684.75,COD,Clothing,1,35,Tablet,0,1549,23,16,Wednesday,11,1
2300.44,COD,Sports,2,34,Tablet,0,1607,21,2,Sunday,11,1
4810.26,Credit Card,Home,2,49,Mobile,0,1878,14,12,Wednesday,12,1
3535.66,COD,Groceries,2,51,Desktop,0,116,12,19,Sunday,11,1
4978.37,Credit Card,Sports,4,55,Tablet,0,1696,10,4,Monday,2,0
1478.83,PayPal,Groceries,2,64,Mobile,0,1495,12,23,Friday,2,1
3946.32,PayPal,Electronics,1,59,Tablet,0,1707,4,20,Thursday,12,1
2780.01,Credit Card,Clothing,1,20,Desktop,0,816,9,8,Saturday,3,1
3060.74,Credit Card,Sports,3,53,Tablet,0,1309,22,24,Monday,8,1
4929.34,Credit Card,Home,1,18,Tablet,0,857,12,12,Sunday,3,1
3271.67,PayPal,Home,1,39,Mobile,0,1358,8,12,Sunday,9,1
4494.59,PayPal,Beauty,4,48,Mobile,0,1464,5,9,Thursday,11,0
3630.12,Credit Card,Clothing,1,34,Desktop,0,593,18,12,Friday,2,1
641.29,PayPal,Electronics,3,54,Tablet,0,646,11,25,Thursday,12,1
3498.62,COD,Groceries,1,59,Tablet,0,1968,13,1,Friday,5,1
2424.16,Credit Card,Sports,4,49,Tablet,0,1622,9,30,Thursday,5,1
4594.4,PayPal,Electronics,3,45,Mobile,0,116,0,23,Friday,12,1
4035.14,Debit Card,Beauty,4,68,Tablet,0,197,7,30,Thursday,12,1
525.15,Debit Card,Sports,3,51,Tablet,0,1588,14,20,Sunday,8,1
673.91,Debit Card,Electronics,2,29,Mobile,0,1440,5,3,Sunday,1,1
352.71,Debit Card,Electronics,4,52,Tablet,0,435,12,23,Saturday,5,1
2468.76,Debit Card,Sports,4,43,Desktop,0,1808,20,21,Monday,5,1
408.45,Credit Card,Electronics,1,19,Desktop,0,44,4,15,Tuesday,11,1
3619.77,Debit Card,Beauty,3,65,Mobile,1,336,20,18,Wednesday,2,1
2764.03,PayPal,Beauty,3,59,Desktop,0,1107,3,11,Monday,11,1
4180.25,Debit Card,Clothing,2,50,Mobile,0,1114,11,28,Sunday,12,1
1402.58,PayPal,Clothing,2,52,Tablet,0,436,15,27,Tuesday,3,1
2598.11,Credit Card,Home,4,48,Mobile,0,1285,5,18,Saturday,3,1
591.81,Credit Card,Home,1,35,Mobile,0,1680,5,29,Sunday,12,1
4423.63,COD,Sports,4,66,Mobile,0,274,10,14,Wednesday,12,1
879.15,Debit Card,Home,3,46,Mobile,1,1571,0,7,Saturday,6,1
516.3,PayPal,Sports,1,35,Tablet,0,1091,22,14,Friday,10,1
1029.23,PayPal,Clothing,2,53,Tablet,0,1803,6,28,Friday,12,0
4032.13,Credit Card,Clothing,4,26,Mobile,0,512,18,26,Monday,11,0
533.54,COD,Clothing,3,34,Mobile,0,1374,6,1,Thursday,4,1
3074.07,Debit Card,Home,1,24,Mobile,0,1509,19,21,Thursday,7,1
3732.18,COD,Electronics,1,22,Tablet,0,726,4,25,Monday,2,0
3756.65,Debit Card,Sports,4,60,Desktop,0,1140,16,3,Sunday,7,1
954.35,Debit Card,Beauty,1,40,Desktop,0,1469,17,17,Saturday,1,1
312.81,PayPal,Sports,3,62,Tablet,0,827,17,29,Friday,2,0
2246.79,Credit Card,Sports,4,51,Mobile,0,1324,1,12,Wednesday,5,0
1016.41,PayPal,Electronics,1,30,Tablet,0,1487,3,21,Sunday,2,1
3497.86,COD,Beauty,1,28,Mobile,0,484,20,12,Wednesday,4,1
1786.68,PayPal,Home,4,41,Desktop,0,1466,8,5,Monday,8,1
2249.52,Credit Card,Beauty,4,22,Mobile,0,1189,19,12,Sunday,12,1
571.86,PayPal,Sports,3,48,Mobile,1,428,19,15,Thursday,4,0
2839.91,Credit Card,Home,1,41,Desktop,0,1685,16,13,Friday,8,1
931.69,Credit Card,Electronics,1,25,Desktop,0,60,4,8,Friday,6,1
3396.53,Debit Card,Sports,4,45,Desktop,0,1219,8,29,Tuesday,8,1
360.49,Debit Card,Groceries,4,62,Desktop,0,504,1,18,Monday,2,1
4879.59,Credit Card,Groceries,4,65,Tablet,0,1421,0,20,Thursday,9,1
3424.21,Credit Card,Home,4,39,Mobile,0,1766,20,17,Sunday,8,0
912.74,COD,Sports,2,21,Tablet,0,1334,11,11,Sunday,7,1
75.4,Debit Card,Home,2,62,Mobile,0,799,18,30,Tuesday,1,1
1675.64,Credit Card,Clothing,2,46,Tablet,0,1283,3,13,Sunday,12,1
768.3,Debit Card,Beauty,3,57,Tablet,0,410,3,2,Sunday,3,1
1095.96,PayPal,Home,1,20,Desktop,0,178,13,14,Saturday,1,1
4364.39,PayPal,Electronics,1,33,Mobile,0,744,12,14,Tuesday,2,0
3018.01,Debit Card,Home,4,32,Desktop,0,1231,9,12,Saturday,9,1
886.41,Credit Card,Beauty,2,55,Mobile,0,772,1,6,Sunday,2,0
2785.51,COD,Sports,1,53,Desktop,0,232,6,15,Friday,12,1
1282.62,PayPal,Clothing,3,56,Mobile,0,913,3,1,Sunday,8,1
4881.12,COD,Home,2,38,Mobile,0,1741,3,11,Tuesday,4,0
168.62,Debit Card,Beauty,1,34,Tablet,0,905,6,24,Saturday,1,1
3662.93,Credit Card,Home,2,27,Tablet,0,925,15,22,Tuesday,2,1
3866.12,Debit Card,Groceries,2,31,Desktop,0,603,16,23,Friday,9,0
340.48,Debit Card,Clothing,3,26,Tablet,0,958,19,5,Wednesday,6,0
863.49,PayPal,Electronics,4,60,Tablet,0,605,7,29,Wednesday,9,1
1924.61,PayPal,Beauty,4,53,Tablet,0,1914,12,6,Saturday,5,1
4341.43,Credit Card,Sports,4,53,Tablet,0,1601,19,18,Thursday,3,1
2687.31,PayPal,Home,2,64,Mobile,0,1406,11,30,Saturday,11,1
3278.26,Debit Card,Beauty,3,56,Tablet,1,1329,0,8,Friday,6,1
3916.15,PayPal,Beauty,1,34,Tablet,0,657,11,3,Thursday,12,1
4141.47,Debit Card,Groceries,3,34,Mobile,0,1361,0,11,Tuesday,3,1
2384.04,PayPal,Home,3,24,Mobile,0,1923,9,1,Friday,8,1
2546.42,PayPal,Clothing,4,55,Desktop,0,389,7,19,Tuesday,4,1
3591.44,Debit Card,Clothing,1,63,Tablet,0,1722,21,24,Saturday,4,1
1320.4,Credit Card,Home,4,55,Tablet,0,1983,17,19,Thursday,10,1
4273.18,PayPal,Home,3,42,Desktop,0,133,15,8,Thursday,1,1
108.83,COD,Sports,1,35,Tablet,0,182,22,2,Thursday,7,1
982.88,Debit Card,Clothing,4,40,Mobile,1,978,22,10,Monday,6,1
4002.0,COD,Clothing,2,32,Tablet,0,1368,7,28,Saturday,12,1
1704.59,Credit Card,Electronics,2,26,Tablet,0,1047,13,11,Sunday,1,1
753.41,COD,Sports,1,40,Tablet,0,1489,13,28,Saturday,12,1
937.84,COD,Beauty,1,30,Mobile,0,1647,0,30,Tuesday,12,1
2656.13,Debit Card,Clothing,1,56,Desktop,0,541,0,24,Friday,3,1
4231.68,Credit Card,Sports,2,65,Mobile,0,1046,8,8,Tuesday,8,0
357.9,PayPal,Beauty,2,28,Desktop,0,163,0,8,Friday,10,1
157.25,COD,Groceries,2,18,Tablet,0,245,16,5,Thursday,12,1
2328.51,Credit Card,Groceries,3,63,Desktop,1,1477,0,11,Sunday,5,1
4781.16,PayPal,Home,4,33,Tablet,0,1794,5,15,Friday,4,1
1398.65,COD,Electronics,4,31,Desktop,1,1135,2,22,Monday,5,1
4796.06,Credit Card,Clothing,2,62,Mobile,0,1460,11,2,Sunday,4,1
4438.97,PayPal,Sports,4,61,Mobile,0,1931,20,10,Thursday,8,1
1419.26,Credit Card,Clothing,3,48,Tablet,0,164,1,11,Sunday,12,1
4085.66,Credit Card,Electronics,2,26,Mobile,0,1458,15,12,Monday,7,1
3430.91,Debit Card,Sports,1,54,Mobile,0,1250,13,18,Tuesday,10,1
2561.55,Debit Card,Sports,2,56,Mobile,0,1860,21,21,Monday,12,1
2117.47,Credit Card,Beauty,1,41,Tablet,0,609,14,29,Wednesday,12,1
4078.44,COD,Electronics,1,47,Mobile,0,1272,20,2,Thursday,11,1
3966.43,Credit Card,Sports,4,45,Desktop,0,1686,16,6,Friday,5,1
3785.9,COD,Clothing,1,52,Mobile,0,1001,18,5,Wednesday,6,1
4991.29,Credit Card,Electronics,3,44,Tablet,0,547,11,9,Thursday,4,1
